customer_id,customer_name,email,city,state,age,gender,signup_date,last_purchase_date,preferred_category,total_orders,avg_order_value,lifetime_value,days_since_last_purchase,email_open_rate,click_rate,campaign_type,discount_offered,device_type,marketing_channel,customer_segment,cart_value,previous_returns,purchased
100129,Arjun,arjun100129@outlook.com,Mumbai,Uttar Pradesh,37.0,Female,2024-08-15,08/10/2026,Home,3,2394.42,9852.07,-176,0.157,0.013,Winback,5,Tablet,SMS,Returning,744.76,0,1
100130,Arjun,arjun100130@hotmail.com,Jaipur,Telangana,46.0,Other,2024-11-21,13/04/2027,Home,3,991.69,3777.06,-354,0.37,0.04,Winback,5,Desktop,Email,Dormant,889.88,1,0
100131,Kabir,kabir100131@rediffmail.com,Kolkata,West Bengal,17.0,Female,2023-10-10,12/09/2024,Books,3,1691.0,4089.1,544,0.177,,Discount,15,,WhatsApp,Budget,490.49,0,0
100132,Ananya,ananya100132@rediffmail.com,Ahmedabad,Uttar Pradesh,29.0,Female,2024-01-30,19/06/2026,Grocery,3,5058.34,18971.66,-52,0.232,0.039,Welcome,40,Mobile,WhatsApp,New,1757.2,0,1
100133,Aditya,aditya100133@gmail.com,Hyderabad,Karnataka,22.0,Female,2024-05-20,25/09/2026,Beauty,1,2359.17,2642.63,-88,0.307,0.009,Winback,25,Mobile,SMS,Premium,814.41,0,0
100134,Priya,priya100134@yahoo.com,Pune,Karnataka,26.0,Male,2025-09-26,23/03/2026,Toys,2,1398.1,2352.31,-67,0.147,0.026,Cart Recovery,10,Mobile,Push,New,656.66,0,0
100135,Kabir,kabir100135@hotmail.com,Kolkata,Maharashtra,38.0,Male,2025-09-19,13/11/2026,Beauty,6,725.45,7067.32,-227,0.295,0.02,Winback,15,Mobile,Email,Budget,1001.43,0,1
100136,Riya,riya100136@hotmail.com,Chennai,Uttar Pradesh,21.0,Male,2022-05-23,16/09/2023,,2,3171.85,8782.74,925,0.145,0.061,Welcome,20,Mobile,WhatsApp,VIP,976.27,0,0
100137,Rahul,rahul100137@rediffmail.com,Bengaluru,Tamil Nadu,51.0,Male,2024-08-06,23/09/2024,Electronics,7,4307.87,48912.7,547,0.261,0.061,Loyalty,20,Desktop,Email,Budget,1380.29,0,1
100138,Aditya,aditya100138@rediffmail.com,Kolkata,West Bengal,35.0,Female,2022-02-13,19/05/2024,Books,6,4395.53,28349.51,611,0.117,0.018,Discount,10,Tablet,Email,Premium,1033.57,0,1
100139,Aarav,aarav100139@gmail.com,Pune,West Bengal,30.0,,2022-02-01,08/03/2024,Fashion,2,1939.12,6328.15,770,0.154,0.034,New Arrival,15,Desktop,Email,VIP,1118.16,0,0
100140,Aditya,aditya100140@yahoo.com,Bengaluru,Maharashtra,96.0,Male,2022-01-28,26/02/2022,Grocery,8,305.4,2925.25,1477,0.161,0.06,Cart Recovery,20,Mobile,Email,VIP,1333.26,1,0
100141,Ananya,ananya100141@hotmail.com,Ahmedabad,West Bengal,35.0,Other,2024-10-16,08/01/2025,Home,2,,2368.91,449,,0.002,Discount,25,,Push,New,1547.92,0,0
100142,Aditya,aditya100142@company.com,Lucknow,West Bengal,35.0,Female,2023-02-27,25/04/2025,Grocery,6,3396.74,31741.71,266,0.567,0.027,Cart Recovery,15,Mobile,Email,VIP,634.81,0,1
100143,Aarav,aarav100143@company.com,Chennai,Rajasthan,21.0,Male,2023-05-06,18/09/2024,Grocery,4,,5062.81,544,,0.117,Welcome,20,Mobile,Email,New,2411.03,1,0
100144,Ananya,ananya100144@yahoo.com,Hyderabad,Karnataka,24.0,Male,2022-06-09,06/12/2023,Electronics,3,1718.15,7517.66,854,0.341,0.029,New Arrival,25,Mobile,Email,Premium,2674.32,0,0
100145,Neha,neha100145@outlook.com,Delhi,Maharashtra,51.0,Female,2024-04-24,18/03/2025,Beauty,9,1397.25,19843.63,441,0.137,0.008,Festive Sale,15,Mobile,WhatsApp,Premium,652.07,0,0
100146,Arjun,arjun100146@gmail.com,Jaipur,West Bengal,30.0,Male,2025-05-15,14/01/2027,Sports,4,1574.86,9979.57,-260,0.589,0.112,Cart Recovery,10,Mobile,Email,Premium,680.91,2,0
100147,Arjun,arjun100147@yahoo.com,Bengaluru,Tamil Nadu,34.0,Male,2022-01-18,27/03/2023,Sports,6,853.21,4241.73,1067,0.391,0.057,Winback,20,Mobile,Email,Premium,509.74,0,0
100148,Rahul,rahul100148@company.com,Delhi,Telangana,40.0,Female,2025-01-31,10/09/2026,Home,3,681.41,3257.42,-104,0.575,0.1,New Arrival,5,Mobile,Email,Budget,738.37,2,0
100149,Meera,meera100149@rediffmail.com,Lucknow,Uttar Pradesh,32.0,Female,2023-11-03,19/09/2025,Books,8,501.04,5787.0,236,0.843,0.043,Festive Sale,0,Mobile,Email,VIP,752.25,0,1
100150,Neha,neha100150@company.com,Hyderabad,Delhi,48.0,,2022-08-20,19/12/2024,Sports,3,1241.01,5811.41,514,2.0,0.045,Festive Sale,10,Desktop,Email,VIP,729.92,0,1
100151,Neha,neha100151@rediffmail.com,,West Bengal,27.0,Male,2023-02-28,03/11/2023,Fashion,4,603.36,3380.39,800,0.301,0.02,Winback,20,Mobile,Email,New,1432.8,0,0
100152,Priya,priya100152@gmail.com,Mumbai,Uttar Pradesh,30.0,,2024-06-22,21/10/2026,Books,2,3571.99,10531.12,-189,0.095,0.018,Discount,10,Mobile,SMS,New,480.77,0,1
100153,Aditya,aditya100153@rediffmail.com,Jaipur,Delhi,30.0,Male,2024-01-25,06/06/2024,Fashion,5,1455.85,9868.98,638,0.523,0.116,Loyalty,0,Mobile,Email,VIP,391.99,0,1
100154,Arjun,arjun100154@yahoo.com,Mumbai,Tamil Nadu,26.0,Male,2024-04-16,06/03/2026,Fashion,4,1057.64,5176.82,-39,0.054,0.014,Festive Sale,25,Mobile,Email,Budget,764.98,1,0
100155,Aarav,aarav100155@rediffmail.com,Kolkata,Maharashtra,25.0,Male,2024-06-12,11/06/2025,Books,5,1989.05,16268.29,222,0.207,0.047,Festive Sale,15,Mobile,Email,New,933.35,0,1
100156,Isha,isha100156@outlook.com,Pune,Telangana,34.0,Female,2022-08-27,04/09/2024,Electronics,2,1056.31,1900.15,499,0.141,0.029,New Arrival,20,Mobile,Email,New,579.12,1,0
100157,Isha,isha100157@yahoo.com,Ahmedabad,Tamil Nadu,96.0,Female,2025-09-19,16/04/2027,,7,3998.91,23999.94,-415,0.421,0.129,Winback,20,Mobile,WhatsApp,Returning,1283.25,0,1
100158,Ananya,ananya100158@gmail.com,Chennai,Delhi,,Male,2022-05-29,16/07/2024,Fashion,3,1619.01,6794.43,634,0.162,0.038,Welcome,10,Desktop,Push,VIP,1337.4,0,0
100159,Arjun,arjun100159@yahoo.com,Hyderabad,Tamil Nadu,32.0,Female,2023-09-15,12/11/2024,Sports,1,1976.7,2779.71,528,0.21,0.036,Discount,5,Desktop,SMS,Dormant,1496.46,0,0
100160,Arjun,arjun100160@outlook.com,Jaipur,Delhi,42.0,Male,2022-01-17,07/03/2023,Fashion,2,2163.49,6740.2,1098,0.255,0.041,Loyalty,5,,Email,Returning,488.31,0,0
100161,Rahul,rahul100161@gmail.com,Jaipur,Delhi,54.0,Male,2024-07-02,10/08/2026,Fashion,2,799.8,2213.35,-144,,0.034,New Arrival,40,Mobile,WhatsApp,New,257.16,1,0
100162,Isha,isha100162@company.com,Chennai,Uttar Pradesh,43.0,Male,2022-08-14,30/05/2024,Beauty,6,425.84,2245.44,610,0.149,0.041,Discount,30,Tablet,WhatsApp,Returning,794.04,0,0
100163,Arjun,arjun100163@outlook.com,Kolkata,Gujarat,32.0,Female,2023-10-14,08/03/2025,,6,,27982.27,305,0.197,0.016,New Arrival,40,Mobile,Email,Returning,1232.48,0,1
100164,Rahul,rahul100164@gmail.com,Kolkata,Rajasthan,28.0,Female,2022-09-17,06/10/2023,Sports,3,2267.81,6049.7,957,0.291,0.057,Cart Recovery,0,Mobile,SMS,New,561.83,0,0
100165,Aditya,aditya100165@rediffmail.com,Lucknow,Tamil Nadu,45.0,Male,2023-11-05,26/11/2024,Sports,1,2980.86,3590.42,552,0.067,0.034,Discount,15,Desktop,Email,Dormant,586.95,0,0
100166,Riya,riya100166@yahoo.com,Jaipur,Gujarat,43.0,Female,2022-06-23,14/09/2024,Books,5,1073.1,7331.53,580,0.431,0.105,Festive Sale,5,Mobile,SMS,Premium,417.58,1,1
100167,Priya,priya100167@gmail.com,Ahmedabad,Karnataka,34.0,Male,2022-07-24,15/10/2023,Toys,6,3138.02,25778.26,830,0.152,0.036,Festive Sale,5,Desktop,Email,Dormant,1824.98,1,0
100168,Vivaan,vivaan100168@yahoo.com,,Tamil Nadu,32.0,Female,2023-02-19,04/09/2024,Electronics,2,4431.76,10665.43,658,0.064,0.018,Welcome,5,Desktop,WhatsApp,Premium,1170.42,0,1
100169,Neha,neha100169@rediffmail.com,Kolkata,West Bengal,54.0,Female,2025-03-22,18/01/2026,Grocery,2,1099.38,2413.04,12,0.212,0.108,New Arrival,0,Mobile,Email,Premium,893.94,0,1
100170,Meera,meera100170@gmail.com,Delhi,Gujarat,53.0,Female,2025-01-31,09/05/2025,Electronics,2,1540.03,3298.82,403,0.232,0.072,Winback,30,Mobile,Email,New,494.89,0,0
100171,Ananya,ananya100171@company.com,Ahmedabad,Gujarat,38.0,Male,2024-03-02,01/01/2025,Grocery,6,2552.58,25670.68,512,0.156,0.033,Loyalty,10,Tablet,Email,Budget,2061.66,1,0
100172,Riya,riya100172@outlook.com,Lucknow,Uttar Pradesh,36.0,Male,2024-12-24,03/07/2026,Toys,3,2655.92,8812.74,-30,0.284,0.041,Discount,10,Mobile,Email,Returning,583.06,1,0
100173,Priya,priya100173@gmail.com,Ahmedabad,Delhi,23.0,Female,2025-02-14,27/03/2025,Home,5,4925.26,32584.1,328,0.682,0.152,Cart Recovery,10,Mobile,Push,Budget,326.19,0,1
100174,Priya,priya100174@rediffmail.com,Chennai,Telangana,34.0,Male,2025-03-25,05/07/2026,Sports,5,2270.24,14993.58,-117,0.303,0.005,Winback,40,Desktop,Email,Budget,203.58,1,1
100175,Priya,priya100175@gmail.com,Lucknow,Karnataka,46.0,Male,2025-01-10,25/03/2026,Grocery,3,1319.16,5199.2,-42,0.04,0.003,Festive Sale,50,Mobile,SMS,Budget,494.44,1,1
100176,Priya,priya100176@yahoo.com,Jaipur,Telangana,15.0,Male,2023-06-02,23/04/2024,Grocery,6,2102.14,17142.06,623,0.42,0.015,Discount,15,Mobile,Email,VIP,895.91,0,1
100177,Isha,isha100177@hotmail.com,Ahmedabad,Delhi,40.0,Male,2024-12-26,17/07/2026,Grocery,3,596.39,1853.94,-164,0.258,0.002,Discount,15,Mobile,Push,VIP,690.47,0,0
100178,Rahul,rahul100178@gmail.com,Lucknow,Gujarat,41.0,Male,2025-06-15,17/07/2025,Beauty,4,3327.82,14705.31,289,0.36,,Festive Sale,10,Mobile,Email,Premium,1375.44,1,1
100179,Neha,neha100179@company.com,Hyderabad,Tamil Nadu,41.0,Female,2024-09-05,21/10/2025,Sports,2,1355.1,2340.04,195,0.25,0.023,New Arrival,15,Mobile,SMS,Returning,1143.65,0,0
100180,Arjun,arjun100180@gmail.com,,Gujarat,27.0,Other,2024-10-06,23/06/2026,Sports,5,1043.55,6855.66,-164,0.23,0.011,New Arrival,20,Mobile,Email,Budget,734.95,0,0
100181,Priya,priya100181@outlook.com,Pune,Uttar Pradesh,31.0,Female,2025-09-11,01/12/2027,Grocery,4,927.23,3764.56,-672,0.277,0.036,Winback,5,Mobile,Push,VIP,1140.86,0,0
100182,Meera,meera100182@gmail.com,Jaipur,West Bengal,28.0,Female,2023-08-13,04/12/2023,Sports,4,1227.21,4684.46,761,0.251,0.063,New Arrival,0,Mobile,Email,Premium,1727.58,1,0
100183,Arjun,arjun100183@hotmail.com,Delhi,West Bengal,54.0,Female,2022-03-08,28/07/2023,Grocery,6,667.99,6212.5,964,0.197,0.071,Loyalty,0,Mobile,Email,Premium,743.98,0,0
100184,Aarav,aarav100184@yahoo.com,Bengaluru,Tamil Nadu,50.0,Female,2025-04-14,08/06/2025,Beauty,3,1285.41,5104.5,382,0.363,0.019,Discount,0,Mobile,Email,VIP,409.25,0,0
100185,Aarav,aarav100185@gmail.com,,Karnataka,38.0,Male,2023-11-15,23/05/2025,,3,1255.21,4904.62,333,0.352,0.052,Discount,25,Mobile,Email,Dormant,624.47,0,0
100186,Meera,meera100186@company.com,Hyderabad,Rajasthan,34.0,Other,2025-07-02,25/06/2027,Electronics,7,1023.12,6735.0,-415,0.603,0.062,Cart Recovery,10,Tablet,WhatsApp,Returning,370.7,1,1
100187,Rahul,rahul100187@rediffmail.com,Ahmedabad,Delhi,34.0,Male,2022-03-04,18/02/2023,Books,5,1328.06,7970.45,1082,0.258,0.039,Festive Sale,25,Mobile,Email,Returning,176.58,0,0
100188,Meera,meera100188@gmail.com,Ahmedabad,Delhi,31.0,Female,2024-03-24,15/02/2025,Home,7,1542.05,14029.05,499,0.322,0.086,Discount,0,Mobile,Push,New,5920.76,0,1
100189,Isha,isha100189@gmail.com,Lucknow,Karnataka,15.0,Male,2023-02-07,05/08/2024,Beauty,6,940.64,6739.92,627,,0.127,Cart Recovery,20,Mobile,Email,Budget,678.06,0,1
100190,Meera,meera100190@outlook.com,Ahmedabad,West Bengal,34.0,Male,2022-07-11,06/04/2023,Beauty,2,1874.69,4801.0,1062,0.301,,Cart Recovery,20,Mobile,Email,VIP,1802.35,0,0
100191,Aditya,aditya100191@company.com,Pune,Maharashtra,54.0,Female,2025-09-14,28/03/2026,Toys,5,1073.82,4367.18,-35,0.485,0.022,New Arrival,50,Mobile,Email,Returning,2689.42,0,0
100192,Arjun,arjun100192@hotmail.com,Chennai,Rajasthan,37.0,Female,2022-03-12,28/04/2023,Electronics,4,1028.92,4031.67,1094,0.407,0.115,Loyalty,15,Mobile,WhatsApp,Dormant,1298.07,0,0
100193,Riya,riya100193@rediffmail.com,Jaipur,Delhi,28.0,Female,2024-05-27,22/02/2026,Electronics,2,2638.92,5252.31,-6,0.195,0.036,Discount,10,Tablet,SMS,Returning,832.04,1,0
100194,Kabir,kabir100194@yahoo.com,Mumbai,Telangana,37.0,Female,2024-01-11,29/03/2024,Books,4,2005.82,9149.07,798,0.353,0.071,Welcome,30,Mobile,Email,Dormant,214.49,0,0
100195,Rahul,rahul100195@gmail.com,Mumbai,Uttar Pradesh,32.0,Female,2024-08-03,08/09/2026,Sports,6,3713.97,36694.35,-150,2.0,0.038,Discount,40,Mobile,Email,New,1816.72,0,1
100196,Meera,meera100196@hotmail.com,Hyderabad,Gujarat,24.0,Female,2024-12-22,09/10/2026,Sports,5,1654.56,10647.76,-259,0.363,0.066,Cart Recovery,0,Mobile,Email,Budget,909.19,0,1
100197,Ananya,ananya100197@rediffmail.com,Delhi,Tamil Nadu,23.0,Male,2025-08-13,03/11/2025,Toys,4,1703.25,7022.31,165,0.446,0.051,Discount,20,Mobile,Email,Dormant,1044.42,1,0
100198,Aarav,aarav100198@yahoo.com,,Karnataka,34.0,Male,2022-09-02,12/09/2024,Sports,1,2419.6,3496.36,510,0.348,0.096,Discount,10,Mobile,SMS,VIP,22526.199999999997,0,0
100199,Aditya,aditya100199@hotmail.com,Delhi,Tamil Nadu,19.0,Female,2023-06-03,17/10/2023,Fashion,4,927.14,3697.19,909,0.081,0.023,Welcome,30,Mobile,SMS,Dormant,1130.51,1,0
100200,Neha,neha100200@company.com,Lucknow,Karnataka,34.0,Female,2023-01-28,19/07/2024,,4,1146.35,4318.77,649,0.259,0.029,Winback,5,Mobile,Push,VIP,1278.72,0,0
100201,Priya,priya100201@company.com,Hyderabad,Uttar Pradesh,33.0,Female,2024-02-11,30/12/2025,Toys,5,2808.7,15000.09,33,,0.021,Winback,30,Mobile,Email,Budget,1215.64,0,1
100202,Kabir,kabir100202@rediffmail.com,Mumbai,Delhi,41.0,Female,2025-04-15,03/04/2027,Sports,3,1752.64,5591.78,-456,,0.094,Welcome,10,Desktop,WhatsApp,Returning,2125.87,2,0
100203,Rahul,rahul100203@yahoo.com,Ahmedabad,Karnataka,32.0,Male,2025-05-12,13/03/2026,Beauty,3,837.34,2962.18,40,0.363,0.085,Discount,20,Mobile,SMS,New,1243.88,0,0
100204,Riya,riya100204@company.com,Pune,Rajasthan,23.0,Female,2024-06-29,05/05/2025,Electronics,3,3245.62,14049.24,362,0.321,0.098,Loyalty,0,Mobile,WhatsApp,Returning,2396.78,0,1
100205,Kabir,kabir100205@rediffmail.com,Pune,Maharashtra,36.0,Male,2025-02-25,19/03/2026,Fashion,5,852.24,5629.23,-62,0.072,0.005,Winback,30,Tablet,Email,Dormant,892.6,0,1
100206,Meera,meera100206@company.com,,Uttar Pradesh,44.0,Male,2025-05-03,27/04/2027,Electronics,2,1988.22,4943.77,-338,0.526,0.059,Loyalty,10,Mobile,Email,Dormant,1134.55,0,1
100207,Isha,isha100207@company.com,Delhi,Telangana,29.0,Male,2025-05-02,14/09/2027,Sports,7,1488.66,17231.98,-443,0.202,0.031,Welcome,20,Mobile,WhatsApp,Premium,786.51,0,1
100208,Aarav,aarav100208@hotmail.com,Lucknow,West Bengal,50.0,Male,2022-07-03,02/01/2024,Books,2,697.68,1156.8,821,0.194,0.005,Festive Sale,25,Desktop,Push,New,928.61,0,0
100209,Aarav,aarav100209@hotmail.com,Jaipur,West Bengal,35.0,Female,2022-09-04,22/01/2024,Beauty,4,1362.52,6341.76,763,0.291,0.06,Discount,15,Mobile,WhatsApp,Premium,640.85,0,0
100210,Neha,neha100210@company.com,Hyderabad,Telangana,30.0,Male,2022-11-20,12/12/2023,Grocery,2,1990.79,5639.47,898,0.332,,New Arrival,30,Tablet,WhatsApp,Budget,2394.51,0,1
100211,Isha,isha100211@outlook.com,Mumbai,West Bengal,28.0,Female,2022-06-09,28/03/2023,Books,8,1605.7,13980.86,1042,0.34,0.121,Festive Sale,25,Mobile,Email,Budget,1589.88,0,0
100212,Priya,priya100212@hotmail.com,Lucknow,Delhi,36.0,Male,2023-12-07,02/06/2024,,3,1278.68,4710.24,713,0.237,0.026,Loyalty,20,Mobile,Email,Dormant,287.67,0,0
100213,Arjun,arjun100213@yahoo.com,Ahmedabad,Tamil Nadu,33.0,Male,2023-09-14,16/07/2025,Home,5,1316.81,5445.53,320,0.171,0.069,Loyalty,5,,Email,Dormant,1104.57,0,0
100214,Vivaan,vivaan100214@rediffmail.com,Delhi,Rajasthan,21.0,Female,2024-07-13,14/09/2025,Sports,5,2124.38,10440.4,161,0.239,0.033,Welcome,15,Desktop,SMS,VIP,1720.37,1,1
100215,Aditya,aditya100215@rediffmail.com,Lucknow,Rajasthan,50.0,Male,2022-03-07,02/08/2024,Home,3,2084.19,5461.05,580,,0.017,Festive Sale,10,Mobile,WhatsApp,New,428.55,0,0
100216,Aarav,aarav100216@yahoo.com,Pune,Gujarat,31.0,Female,2024-07-18,23/12/2025,Beauty,3,1432.91,7194.21,66,0.496,0.055,New Arrival,15,Mobile,Email,Dormant,495.68,0,0
100217,Ananya,ananya100217@yahoo.com,Jaipur,West Bengal,50.0,Male,2022-09-11,22/07/2024,Fashion,4,2304.45,13549.61,645,0.023,1.2,Discount,0,Mobile,Email,Returning,24503.2,0,0
100218,Aarav,aarav100218@yahoo.com,Bengaluru,Karnataka,23.0,Male,2022-10-10,17/08/2023,Sports,6,2833.03,23593.7,904,0.182,0.03,Cart Recovery,0,Mobile,Email,New,465.32,0,1
100219,Kabir,kabir100219@yahoo.com,Bengaluru,Tamil Nadu,44.0,Male,2024-12-19,08/03/2025,Home,4,1674.09,5369.85,310,0.498,0.087,Winback,10,Mobile,Email,Budget,1868.52,0,0
100220,Aarav,aarav100220@gmail.com,Hyderabad,West Bengal,48.0,Male,2022-04-28,11/05/2022,Books,4,843.81,4117.29,1414,0.221,0.085,Festive Sale,5,Mobile,Email,New,644.24,0,0
100221,Rahul,rahul100221@rediffmail.com,Delhi,Karnataka,47.0,Male,2023-02-27,21/04/2023,Home,6,1873.35,16155.07,1117,0.252,0.028,Cart Recovery,20,Mobile,Email,New,2046.14,1,0
100222,Aarav,aarav100222@gmail.com,Jaipur,Uttar Pradesh,38.0,Male,2023-07-10,28/09/2024,Beauty,2,2152.33,5800.33,553,0.6,0.07,New Arrival,0,Mobile,Email,VIP,2360.45,0,0
100223,Vivaan,vivaan100223@company.com,Bengaluru,Tamil Nadu,44.0,Female,2022-02-05,11/03/2024,Fashion,8,1784.28,18027.95,819,0.505,0.205,Festive Sale,30,Mobile,WhatsApp,Dormant,450.39,0,1
100224,Vivaan,vivaan100224@company.com,Delhi,Tamil Nadu,39.0,Male,2023-06-15,18/08/2023,Toys,7,974.1,10544.5,952,0.16,0.029,Cart Recovery,20,Mobile,Email,VIP,1216.42,0,0
100225,Priya,priya100225@rediffmail.com,Bengaluru,Uttar Pradesh,24.0,Female,2022-04-01,07/04/2023,Sports,3,1141.99,3774.37,1037,0.464,0.079,Loyalty,15,Mobile,Email,Budget,936.01,1,0
100226,Riya,riya100226@company.com,hyd,West Bengal,38.0,Female,2025-08-17,01/01/2027,,4,2887.94,17963.06,-201,0.454,0.081,Cart Recovery,40,Mobile,SMS,Returning,619.46,1,1
100227,Arjun,arjun100227@yahoo.com,,West Bengal,23.0,Female,2025-05-25,15/12/2026,Beauty,3,2328.04,8027.9,-257,0.22,,Discount,5,Desktop,Email,VIP,2812.0,0,1
100228,Ananya,ananya100228@gmail.com,Hyderabad,Karnataka,22.0,Female,2022-04-08,12/07/2022,Grocery,5,2545.4,16832.24,1282,0.443,0.052,Festive Sale,30,Desktop,SMS,VIP,852.66,0,1
100229,Aarav,aarav100229@yahoo.com,Mumbai,Uttar Pradesh,37.0,Male,2023-06-15,28/11/2024,Home,2,2858.77,7249.01,473,0.181,0.029,New Arrival,10,Mobile,SMS,Returning,2034.22,0,0
100230,Aarav,aarav100230@company.com,Ahmedabad,Telangana,28.0,Female,2023-06-22,07/03/2024,Beauty,2,939.12,2196.53,792,0.038,0.004,Winback,10,,WhatsApp,Budget,928.97,0,0
100231,Aditya,aditya100231@hotmail.com,Delhi,Uttar Pradesh,50.0,Male,2024-11-17,24/06/2026,Home,3,686.01,2139.92,-102,0.223,0.066,Welcome,20,Desktop,SMS,VIP,694.28,0,0
100232,Vivaan,vivaan100232@gmail.com,Pune,Delhi,51.0,Female,2025-09-09,14/05/2026,Electronics,5,2620.89,15770.78,18,0.389,0.017,Cart Recovery,15,Mobile,WhatsApp,Dormant,2398.74,1,1
100233,Ananya,ananya100233@yahoo.com,Mumbai,Telangana,61.0,Male,2025-05-31,04/10/2025,Sports,3,425.58,1160.79,98,0.482,0.126,Welcome,30,Mobile,Email,Returning,428.03,0,1
100234,Priya,priya100234@rediffmail.com,Pune,Tamil Nadu,20.0,Male,2022-03-21,01/08/2023,Sports,2,,9332.71,921,,0.019,Welcome,20,Mobile,SMS,Premium,2144.12,0,0
100235,Neha,neha100235@yahoo.com,Ahmedabad,Karnataka,23.0,Male,2023-07-17,31/08/2023,Beauty,1,1590.38,2102.13,1024,0.383,0.053,Loyalty,20,Mobile,WhatsApp,Dormant,409.49,1,0
100236,Riya,riya100236@hotmail.com,Kolkata,West Bengal,43.0,Female,2023-09-06,30/05/2024,,0,1241.19,0.0,685,0.266,0.004,Loyalty,15,Mobile,Email,Dormant,398.65,0,0
100237,Arjun,arjun100237@company.com,Jaipur,Karnataka,31.0,M,2022-06-25,25/03/2024,Grocery,2,1193.13,3505.9,811,0.228,0.049,Loyalty,20,Tablet,Email,Budget,2301.25,0,0
100238,Isha,isha100238@gmail.com,Lucknow,Uttar Pradesh,27.0,Male,2023-06-06,28/11/2024,Books,2,1091.96,2862.45,568,0.384,0.039,Winback,15,Mobile,SMS,Budget,339.26,0,0
100239,Arjun,arjun100239@rediffmail.com,Lucknow,Rajasthan,30.0,Male,2023-02-27,31/05/2023,Beauty,5,1910.08,15934.93,977,0.201,0.021,Loyalty,0,Mobile,Email,Premium,1214.35,0,0
100240,Rahul,rahul100240@gmail.com,Bengaluru,Karnataka,33.0,Male,2025-01-28,02/02/2027,Electronics,2,1394.19,2458.82,-384,,0.044,Festive Sale,40,Desktop,SMS,Budget,878.7,0,0
100241,Kabir,kabir100241@rediffmail.com,Mumbai,Tamil Nadu,41.0,Female,2023-07-30,09/06/2024,Sports,3,,6971.83,702,0.268,0.031,New Arrival,40,Mobile,Email,Returning,886.36,0,0
100242,Rahul,rahul100242@gmail.com,Hyderabad,Uttar Pradesh,16.0,Female,2023-06-15,15/02/2025,Toys,2,2751.1,7066.54,471,0.499,0.036,Winback,20,Desktop,Push,New,751.05,0,0
100243,Aarav,aarav100243@company.com,Chennai,Rajasthan,38.0,Male,2022-11-28,06/02/2023,Books,4,1246.34,6164.46,1155,0.134,0.011,Winback,25,Mobile,Email,Budget,260.63,1,0
100244,Riya,riya100244@rediffmail.com,Kolkata,Delhi,32.0,Male,2025-09-03,18/04/2027,Grocery,4,1936.84,9673.0,-463,0.18,0.093,Festive Sale,25,Mobile,WhatsApp,VIP,701.01,1,1
100245,Kabir,kabir100245@outlook.com,Kolkata,Karnataka,26.0,Female,2023-10-15,05/01/2025,Fashion,2,1737.92,3849.97,478,,0.081,Loyalty,10,Mobile,Email,New,3036.22,0,0
100246,Ananya,ananya100246@gmail.com,Bengaluru,Telangana,48.0,Male,2024-01-10,10/01/2025,Sports,5,1250.53,9875.98,462,0.355,0.03,Festive Sale,20,Mobile,WhatsApp,New,2385.11,0,0
100247,Isha,isha100247@gmail.com,Chennai,Rajasthan,30.0,Female,2025-01-17,08/04/2027,Books,4,879.9,2978.26,-447,0.309,0.13,Winback,15,Desktop,Email,New,1921.41,1,0
100248,Vivaan,vivaan100248@yahoo.com,Jaipur,Delhi,31.0,Female,2023-05-26,03/02/2025,Home,4,956.26,6063.02,498,0.467,0.057,Discount,15,Desktop,WhatsApp,VIP,342.01,2,0
100249,Riya,riya100249@rediffmail.com,Chennai,Karnataka,31.0,Female,2022-02-11,17/10/2023,Beauty,2,2765.18,8288.04,902,0.054,0.006,Cart Recovery,30,Tablet,Email,Budget,536.47,0,0
100250,Riya,riya100250@hotmail.com,Mumbai,Tamil Nadu,50.0,Female,2024-06-03,17/07/2025,Grocery,7,1278.76,13513.15,185,0.11,0.011,Festive Sale,10,Mobile,Email,Returning,695.17,1,1
100251,Rahul,rahul100251@outlook.com,Pune,Rajasthan,35.0,Female,2022-03-22,20/06/2022,Beauty,4,1730.22,11206.78,1443,0.216,0.055,Discount,10,Mobile,Push,Premium,3103.52,0,0
100252,Aarav,aarav100252@company.com,Pune,Uttar Pradesh,33.0,,2023-02-06,28/06/2024,Grocery,1,3240.82,4245.49,558,0.517,0.117,Winback,40,Mobile,Email,Dormant,477.81,1,0
100253,Meera,meera100253@yahoo.com,Bengaluru,West Bengal,43.0,Male,2022-04-17,09/09/2024,Electronics,2,1058.66,3343.79,604,0.123,0.006,Winback,15,Mobile,Push,New,768.93,0,0
100254,Priya,priya100254@outlook.com,Lucknow,Rajasthan,12.0,Male,2025-02-08,20/07/2026,Toys,1,1871.45,2179.49,-26,0.329,0.03,Winback,25,Desktop,SMS,New,2045.18,2,1
100255,Rahul,rahul100255@rediffmail.com,Mumbai,Tamil Nadu,36.0,Male,2025-07-24,10/11/2025,Books,5,1863.28,13190.61,166,0.618,,New Arrival,30,Mobile,Email,Budget,456.91,0,0
100256,Riya,riya100256@outlook.com,Mumbai,Gujarat,36.0,Male,2025-05-22,05/07/2027,Sports,4,1202.4,5167.07,-440,0.195,0.015,Cart Recovery,10,Mobile,Email,VIP,1668.76,0,1
100257,Aditya,aditya100257@gmail.com,,Karnataka,42.0,Female,2023-05-21,22/03/2025,Grocery,3,1525.21,6981.29,366,0.262,0.099,Discount,30,,Email,Premium,513.57,2,0
